date,total,domestic,overseas,death,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주
2021-08-08,1727,1668,59,5,450,147,63,75,32,33,58,7,461,25,55,86,20,20,56,118,5
2021-08-09,1489,1453,36,4,413,123,86,65,19,42,25,1,408,24,38,68,21,14,30,88,11
2021-08-10,1537,1474,63,9,359,105,80,66,15,51,51,4,420,22,47,66,31,26,59,110,12
2021-08-11,2221,2144,77,1,660,126,66,111,20,43,48,8,666,19,56,86,31,18,67,141,28
2021-08-12,1987,1947,40,3,526,132,39,114,20,51,54,11,575,42,75,85,24,27,63,110,23
2021-08-13,1989,1913,76,6,524,180,57,97,15,58,39,7,540,33,52,72,27,18,82,125,44
2021-08-14,1928,1858,70,4,513,153,82,79,17,42,26,10,573,39,45,64,21,28,54,103,55
2021-08-15,1816,1748,68,7,488,156,57,100,29,44,29,5,510,31,44,62,12,18,76,93,38
2021-08-16,1554,1491,63,11,363,127,45,110,29,31,31,3,396,41,37,43,14,27,75,86,65
2021-08-17,1372,1322,50,6,365,66,46,78,18,33,22,3,385,26,43,42,25,25,38,106,37
2021-08-18,1803,1766,37,5,509,124,61,92,31,34,32,6,515,40,33,70,20,34,37,105,46
2021-08-19,2152,2114,38,13,575,138,52,153,22,49,68,13,649,29,59,83,39,17,47,109,37
2021-08-20,2049,1999,50,6,554,132,39,120,22,58,30,13,644,28,44,76,40,23,67,90,56
2021-08-21,1876,1811,65,5,525,86,34,92,27,28,27,2,598,40,41,75,24,15,111,79,52
2021-08-22,1626,1588,38,13,497,113,51,66,22,23,36,1,524,15,46,51,21,9,50,57,35
2021-08-23,1417,1370,47,7,388,63,57,78,33,30,37,11,396,26,43,68,36,10,35,54,32
2021-08-24,1507,1469,38,6,436,61,73,63,12,63,26,7,474,17,30,60,34,9,31,69,30
2021-08-25,2154,2113,41,9,677,86,101,119,23,64,38,16,587,46,59,76,40,8,71,104,27
2021-08-26,1881,1828,53,20,570,78,95,102,29,50,40,10,514,26,38,91,45,8,64,68,30
2021-08-27,1837,1809,28,8,556,68,90,97,14,57,20,9,548,57,33,60,41,16,65,73,23
2021-08-28,1791,1736,55,11,569,76,76,95,20,46,22,12,542,41,45,63,26,26,47,53,21
2021-08-29,1619,1576,43,3,517,64,57,93,22,18,36,2,480,35,30,77,28,28,54,53,13
2021-08-30,1485,1424,61,5,442,57,85,64,30,29,36,8,408,29,38,60,26,29,41,62,12
2021-08-31,1369,1331,38,1,456,44,51,73,19,34,24,8,432,30,15,38,26,14,27,56,9
2021-09-01,2024,1991,33,7,665,69,55,123,37,30,71,10,639,35,49,86,26,17,44,53,10
2021-09-02,1959,1925,34,11,558,71,66,123,42,61,42,7,697,27,27,95,18,13,42,54,11
2021-09-03,1708,1674,34,4,542,58,52,118,43,46,35,4,520,18,30,81,28,15,46,51,10
2021-09-04,1803,1775,28,6,565,51,42,98,26,50,47,8,580,45,30,99,26,30,40,52,8
2021-09-05,1490,1461,29,6,508,39,20,100,39,38,41,3,448,24,17,73,14,16,42,52,7
2021-09-06,1375,1351,24,6,464,52,43,83,28,30,39,4,400,25,24,62,7,4,38,57,9
2021-09-07,1597,1563,34,3,482,35,38,87,34,34,47,5,481,22,36,85,30,35,45,87,5
2021-09-08,2047,2011,36,4,670,31,61,120,43,39,49,8,703,33,39,84,32,22,25,70,9
2021-09-09,2048,2018,30,9,666,35,50,108,22,38,70,6,643,33,33,152,26,22,33,77,23
2021-09-10,1892,1857,35,5,670,38,44,120,25,48,41,5,613,33,32,79,25,21,28,45,17
2021-09-11,1864,1815,49,10,659,35,45,132,21,65,31,9,572,34,30,92,17,25,34,38,6
2021-09-12,1755,1725,30,1,658,43,62,148,27,45,34,4,488,19,45,79,14,11,20,46,4
2021-09-13,1433,1409,24,1,556,35,31,151,14,39,17,4,402,14,35,58,10,5,25,23,4
2021-09-14,1495,1461,34,7,539,38,27,124,35,41,35,21,461,21,21,59,17,1,15,22,12
2021-09-15,2077,2054,23,12,808,43,27,164,38,37,31,8,688,29,37,85,16,5,22,28,6
2021-09-16,1941,1919,22,6,717,58,47,137,13,36,31,7,656,36,41,50,20,8,33,33,11
2021-09-17,2007,1972,35,3,746,52,38,140,21,43,17,12,659,39,37,56,36,13,38,35,9
2021-09-18,2087,2047,40,5,703,52,71,147,27,44,34,12,674,48,41,73,73,7,24,43,3
2021-09-19,1909,1870,39,10,742,46,47,183,22,48,30,8,547,46,35,47,20,12,41,22,6
2021-09-20,1603,1575,28,5,583,47,35,96,35,49,15,9,506,28,36,34,38,6,37,32,10
2021-09-21,1729,1697,32,4,676,45,46,133,40,44,16,4,502,39,27,45,31,7,27,26,7
2021-09-22,1720,1703,17,6,644,38,41,148,40,16,20,4,529,33,27,62,27,23,28,29,5
2021-09-23,1715,1697,18,8,645,24,53,107,36,43,23,10,548,31,25,54,40,15,21,28,9
2021-09-24,2429,2411,18,6,904,30,128,140,42,71,30,14,708,43,60,75,62,17,46,38,14
2021-09-25,3268,3240,28,7,1220,51,118,201,30,80,26,10,1101,57,60,93,65,28,58,47,15
2021-09-26,2767,2733,34,9,926,46,143,173,40,53,27,8,931,47,51,75,48,25,85,73,7
2021-09-27,2380,2353,27,6,776,43,115,145,28,51,20,14,755,40,63,78,43,16,71,101,9
2021-09-28,2287,2268,19,8,840,29,126,123,28,54,17,4,721,26,59,48,42,18,75,67,7
2021-09-29,2881,2855,26,10,1051,52,109,154,28,29,27,10,990,20,84,77,41,23,88,84,5
2021-09-30,2560,2535,25,7,943,49,73,148,32,36,27,14,883,32,61,60,35,24,52,67,15
2021-10-01,2483,2449,34,16,913,46,85,159,28,38,24,8,825,52,39,60,32,29,60,69,9
2021-10-02,2247,2220,27,7,792,42,80,116,25,35,19,11,759,33,60,51,23,22,56,108,8
2021-10-03,2084,2056,28,3,734,33,58,128,22,41,18,7,678,50,44,44,29,25,97,65,5
2021-10-04,1670,1650,20,6,572,37,68,120,13,38,5,3,534,37,44,42,21,13,60,47,7
2021-10-05,1574,1555,19,11,521,47,50,106,15,39,12,10,496,24,44,34,23,13,57,70,5
2021-10-06,2027,2001,26,12,690,38,64,133,16,31,4,5,685,31,38,69,20,13,55,120,4
2021-10-07,2424,2397,27,8,835,49,46,200,13,30,14,11,856,29,74,52,24,18,55,96,9
2021-10-08,2171,2140,31,10,772,34,45,128,25,31,16,10,759,33,64,60,22,17,77,55,9
2021-10-09,1952,1923,29,6,711,30,50,131,18,30,13,4,638,28,64,58,19,14,39,73,26
2021-10-10,1593,1559,34,15,582,31,48,95,23,10,9,4,550,18,75,31,10,5,45,39,7
2021-10-11,1297,1284,13,8,511,49,45,72,14,22,11,3,359,17,60,25,20,11,30,34,8
2021-10-12,1346,1333,13,11,482,25,50,81,7,23,17,6,411,28,68,57,23,17,24,17,7
2021-10-13,1581,1568,13,11,580,40,66,86,14,21,7,3,509,17,88,34,13,16,41,30,11
2021-10-14,1938,1923,15,12,746,47,46,142,10,6,6,3,690,22,48,47,16,19,45,35,9
2021-10-15,1683,1669,14,8,681,32,38,96,6,12,8,3,611,21,47,33,11,24,34,13,10
2021-10-16,1616,1592,24,18,584,22,47,103,6,9,7,1,587,19,69,39,16,24,52,17,7
2021-10-17,1420,1403,17,16,506,36,40,109,9,8,4,0,491,24,41,44,15,22,28,30,5
2021-10-18,1049,1030,19,8,355,35,45,85,4,5,3,2,364,8,30,33,18,9,18,29,6
2021-10-19,1073,1048,25,21,298,39,35,93,3,15,0,0,401,7,42,40,14,14,42,20,5
2021-10-20,1571,1556,15,9,504,35,36,109,12,9,7,3,588,27,69,43,9,9,75,33,3
2021-10-21,1441,1430,11,11,506,29,26,105,15,8,1,8,526,31,57,44,10,12,35,20,6
2021-10-22,1437,1417,20,16,519,44,21,121,3,5,3,1,516,18,41,27,16,15,45,34,6
2021-10-23,1507,1486,21,19,550,40,21,106,9,8,6,2,518,20,47,42,19,5,35,72,3
2021-10-24,1421,1393,28,20,518,32,31,103,4,8,3,0,521,13,39,64,10,9,24,27,8
2021-10-25,1190,1167,23,7,455,24,32,96,3,4,4,0,401,20,42,27,24,5,16,18,11
2021-10-26,1265,1245,20,15,427,33,61,74,5,13,9,6,431,25,31,40,41,6,20,29,6
2021-10-27,1952,1931,21,9,729,43,39,125,9,15,8,1,740,19,29,59,30,6,42,45,7
2021-10-28,2110,2094,16,11,788,52,106,137,7,6,6,2,707,22,54,82,41,12,41,35,4
2021-10-29,2122,2092,30,8,769,43,117,132,5,9,4,1,761,21,35,68,56,13,42,34,4
2021-10-30,2102,2087,15,13,705,45,90,123,16,7,3,4,718,25,46,56,26,12,40,173,9
2021-10-31,2061,2052,9,19,760,58,57,157,23,11,5,4,701,23,27,62,21,30,56,61,1
2021-11-01,1684,1664,20,9,646,55,57,127,5,9,12,2,564,13,21,47,24,18,27,50,2
2021-11-02,1588,1577,11,16,599,28,42,113,17,28,7,5,501,29,24,69,14,34,21,54,2
2021-11-03,2665,2638,27,18,1002,80,66,183,12,19,7,1,899,29,48,91,43,21,31,108,17
2021-11-04,2482,2457,25,24,946,59,66,171,14,17,4,0,873,39,47,88,38,17,39,36,17
2021-11-05,2342,2322,20,20,979,56,43,152,12,24,5,2,742,22,35,110,16,15,84,33,7
2021-11-06,2246,2217,29,20,915,59,38,144,18,21,12,2,692,42,43,65,35,40,35,73,4
2021-11-07,2224,2204,20,11,848,40,55,161,20,23,1,2,703,42,54,66,22,31,94,46,14
2021-11-08,1758,1731,27,13,707,34,34,98,28,22,5,1,544,30,35,62,21,17,60,40,16
2021-11-09,1714,1697,17,18,661,46,44,111,11,25,4,3,528,21,17,60,12,21,48,77,20
2021-11-10,2424,2408,16,13,972,74,33,159,22,23,5,4,867,23,31,58,36,7,36,60,11
2021-11-11,2519,2493,26,21,1003,69,42,187,32,34,20,6,821,29,34,50,39,17,33,76,14
2021-11-12,2368,2358,10,18,948,63,70,120,11,25,4,6,792,30,26,59,65,15,41,68,21
2021-11-13,2324,2310,14,32,1005,64,73,166,31,32,1,1,648,31,23,77,58,19,35,41,15
2021-11-14,2417,2399,18,20,977,82,72,156,19,18,7,2,799,31,27,54,44,26,42,44,14
2021-11-15,2003,1983,20,12,856,68,49,102,26,33,4,1,602,35,18,57,38,19,34,46,10
2021-11-16,2124,2109,15,22,846,87,38,131,11,34,9,6,658,51,28,42,56,29,9,45,43
2021-11-17,3183,3160,23,20,1433,103,56,159,34,46,14,16,963,54,28,71,50,36,26,66,23
2021-11-18,3291,3271,20,29,1428,90,73,195,34,36,10,10,967,62,26,82,54,40,51,98,28
2021-11-19,3032,3009,23,28,1399,77,47,188,24,53,4,3,849,72,20,56,24,46,49,78,31
2021-11-20,3203,3186,17,29,1370,86,61,204,39,32,5,7,993,59,34,74,30,66,35,79,23
2021-11-21,3118,3094,24,30,1318,86,44,206,70,43,9,7,992,75,20,47,41,38,26,76,15
2021-11-22,2826,2806,20,24,1278,90,53,161,57,36,10,5,819,55,26,47,34,27,39,65,17
2021-11-23,2696,2682,14,30,1163,56,50,131,55,68,7,8,773,66,20,76,42,20,51,80,29
2021-11-24,4114,4086,28,34,1733,120,78,221,46,51,11,7,1184,65,40,291,34,52,65,87,22
2021-11-25,3934,3913,21,39,1757,97,81,260,35,50,13,20,1101,87,39,111,35,42,98,74,29
2021-11-26,3894,3876,18,39,1738,98,103,248,31,44,13,15,1119,52,25,87,46,38,115,86,32
2021-11-27,4064,4041,23,52,1885,105,76,288,35,38,7,11,1109,93,39,78,50,36,96,86,27
2021-11-28,3924,3889,35,56,1672,148,106,278,52,53,4,5,1090,63,25,121,45,25,103,89,35
2021-11-29,3307,3284,23,32,1392,144,88,233,61,43,2,15,910,56,33,52,49,28,68,86,44
2021-11-30,3031,3002,29,44,1185,79,78,192,52,43,3,22,909,84,59,81,50,36,68,60,22
2021-12-01,5119,5071,48,33,2219,143,86,326,29,88,17,20,1582,105,48,96,50,40,97,126,27
2021-12-02,5261,5237,24,48,2265,158,70,355,39,166,18,8,1495,144,49,149,71,39,106,94,31
2021-12-03,4942,4921,21,32,2099,141,99,307,45,97,20,7,1463,98,97,156,66,35,82,99,20
2021-12-04,5349,5324,25,70,2270,201,90,284,39,126,7,8,1675,114,56,133,65,52,90,114,21
2021-12-05,5123,5100,23,43,2029,207,117,337,40,141,16,16,1485,116,82,174,56,47,99,138,17
2021-12-06,4323,4294,29,41,1408,193,146,302,43,105,15,13,1313,112,59,157,73,37,181,121,39
2021-12-07,4948,4918,30,64,2115,160,129,251,47,121,14,11,1320,109,80,135,74,58,129,129,61
2021-12-08,7172,7139,33,63,2899,253,127,433,57,185,26,16,2268,143,61,202,103,54,131,156,51
2021-12-09,7100,7080,20,56,2788,252,132,497,36,167,49,16,2141,139,92,208,125,69,143,193,48
2021-12-10,7015,6976,39,53,2793,303,163,465,35,157,43,10,2030,152,94,160,97,69,183,206,47
2021-12-11,6970,6944,26,80,2831,319,143,464,25,118,34,7,2058,170,80,163,104,75,138,193,46
2021-12-12,6680,6652,28,42,2524,328,137,458,71,115,50,15,2015,123,90,202,88,80,147,198,32
2021-12-13,5816,5781,35,40,2550,241,144,389,37,78,39,12,1367,111,76,184,81,83,163,218,36
2021-12-14,5564,5522,42,94,2059,206,130,348,71,151,85,20,1497,132,86,203,117,58,166,181,39
2021-12-15,7840,7817,23,67,3159,343,178,476,59,164,59,26,2296,160,105,210,120,60,193,195,33
2021-12-16,7614,7583,31,62,3049,346,158,511,44,129,76,28,2152,148,149,177,150,58,208,199,29
2021-12-17,7431,7395,36,72,2845,388,159,572,42,162,57,25,2151,134,128,203,122,60,169,171,35
2021-12-18,7307,7278,29,53,2790,362,215,600,57,120,46,43,2040,126,127,240,110,44,138,211,30
2021-12-19,6231,6168,63,76,2316,363,152,493,29,149,39,23,1753,100,92,207,92,43,137,215,22
2021-12-20,5313,5253,60,53,1905,365,111,375,52,112,36,16,1486,130,68,185,100,56,117,156,30
2021-12-21,5191,5133,58,52,1993,234,138,383,76,126,35,20,1311,117,89,161,140,41,107,184,26
2021-12-22,7447,7356,91,78,2801,431,133,479,106,156,39,47,2222,130,123,165,135,47,139,252,37
2021-12-23,6910,6849,61,108,2716,432,168,422,66,133,44,19,1947,120,85,183,149,69,134,200,17
2021-12-24,6229,6159,70,56,2343,420,151,438,54,81,43,36,1668,130,91,180,118,69,144,230,25
2021-12-25,5836,5762,74,101,2118,341,103,400,78,104,63,21,1680,147,83,161,115,53,128,213,15
2021-12-26,5413,5333,80,68,1915,371,120,326,67,84,53,12,1651,107,80,117,98,48,130,201,28
2021-12-27,4203,4120,83,55,1495,270,130,234,60,40,42,10,1171,120,63,148,89,30,71,200,16
2021-12-28,3863,3775,88,46,1289,237,149,241,70,80,39,18,1062,79,65,128,90,38,86,176,6
2021-12-29,5401,5276,125,36,1909,296,139,314,80,79,49,21,1631,87,101,119,109,39,104,265,33
2021-12-30,5032,4928,104,72,1719,256,117,318,102,90,40,21,1465,91,80,123,230,48,82,196,21
2021-12-31,4871,4754,117,108,1666,260,132,304,85,71,40,17,1476,72,74,137,99,60,105,231,16
2022-01-01,4411,4306,105,62,1462,212,125,241,92,65,50,16,1389,59,104,138,85,48,116,162,23
2022-01-02,3825,3676,149,69,1175,216,86,233,93,59,58,12,1277,59,50,101,79,42,94,141,19
2022-01-03,3124,2989,135,36,989,173,98,187,75,49,38,10,917,54,47,115,86,35,49,132,28
2022-01-04,3019,2886,133,50,937,145,84,171,61,34,34,11,946,63,61,114,92,46,62,116,18
2022-01-05,4441,4231,210,57,1410,255,112,271,75,51,48,17,1467,69,68,139,97,60,97,114,43
2022-01-06,4118,3927,191,48,1207,227,110,282,91,41,30,18,1525,57,45,79,70,59,89,103,19
2022-01-07,3706,3521,185,45,1032,206,99,181,87,29,38,14,1260,90,90,113,84,124,109,102,10
2022-01-08,3502,3292,210,54,988,181,108,203,89,47,27,12,1207,81,53,96,67,96,85,101,9
2022-01-09,3364,3131,233,51,957,158,108,185,92,40,34,13,1113,77,34,111,76,112,93,97,11
2022-01-10,3003,2765,238,34,779,165,93,125,133,33,23,13,1014,60,30,101,96,86,88,80,13
2022-01-11,3087,2805,282,43,750,115,71,154,176,43,22,16,1112,88,53,105,57,88,60,92,15
2022-01-12,4380,4004,376,52,1089,164,93,262,158,90,27,14,1628,117,68,114,58,164,77,119,5
2022-01-13,4158,3773,385,44,973,162,124,240,188,68,27,7,1533,89,61,131,106,136,99,115,7
2022-01-14,4534,4128,406,48,937,127,90,266,223,66,40,8,1853,144,71,106,102,133,93,126,6
2022-01-15,4412,4068,344,22,906,143,126,248,207,53,17,15,1820,79,82,121,123,154,95,116,13
2022-01-16,4183,3808,375,29,917,145,157,259,183,53,19,20,1586,74,39,114,123,169,108,123,8
2022-01-17,3852,3548,304,23,784,117,176,199,242,82,19,7,1427,79,42,104,124,166,95,119,12
2022-01-18,4064,3758,306,45,757,114,171,196,184,107,35,23,1530,94,58,145,151,139,138,142,3
2022-01-19,5795,5421,374,73,1224,190,213,424,226,118,44,26,2173,148,81,183,143,154,170,201,13
2022-01-20,6598,6354,244,28,1361,203,364,418,354,97,72,9,2418,111,175,217,138,160,226,223,10
2022-01-21,6762,6478,284,21,1549,216,388,452,242,111,82,17,2428,161,87,193,165,199,234,188,14
2022-01-22,6987,6714,273,28,1583,236,444,569,252,119,51,12,2419,99,150,199,171,154,207,219,18
2022-01-23,7620,7338,282,11,1691,292,458,610,316,159,91,24,2710,89,110,206,140,196,215,226,27
2022-01-24,7505,7153,352,25,1677,298,479,582,286,158,69,33,2439,100,146,265,200,206,234,234,20
2022-01-25,8568,8354,214,23,1722,343,489,670,315,226,101,69,2916,165,124,311,238,191,281,344,32
2022-01-26,12997,12731,266,32,3171,563,670,879,396,370,148,77,4219,163,246,417,299,286,445,541,53
2022-01-27,14505,14288,217,33,3422,741,770,1026,343,413,148,76,4764,189,294,438,310,294,489,660,72
2022-01-28,16079,15880,199,24,3985,821,864,1240,422,370,158,58,5173,212,299,536,381,327,537,603,44
2022-01-29,17499,17310,189,34,4194,808,879,1613,422,429,199,43,5626,207,308,507,543,314,589,696,76
2022-01-30,17513,17288,225,20,4177,851,908,1316,477,449,212,76,5708,221,351,675,436,319,597,629,69
2022-01-31,17066,16837,229,23,4184,770,980,1225,482,446,202,78,5103,277,356,676,530,293,587,753,74
2022-02-01,18327,18108,219,17,4126,980,965,1381,500,462,253,108,5533,254,407,730,585,411,619,858,86
2022-02-02,20259,20097,162,15,4204,1265,1147,1399,618,481,300,140,6048,354,459,889,656,468,777,901,122
2022-02-03,22832,22698,134,24,5215,1279,1256,1535,694,559,270,138,6491,469,570,915,945,454,935,910,168
2022-02-04,27421,27265,156,23,6154,1724,1713,1778,829,762,471,251,7223,636,628,1072,1061,648,1144,1064,212
2022-02-05,36308,36126,182,22,8588,1926,1640,2499,1244,1032,503,296,10443,697,773,1158,1282,965,1485,1482,242
2022-02-06,38673,38482,191,14,7817,2171,1970,2238,1186,1189,571,270,11946,786,952,1526,1012,1192,1749,1763,284
2022-02-07,35249,35101,148,13,6881,1926,1971,2375,1209,969,593,262,9784,739,885,1471,1269,1133,1685,1672,369
2022-02-08,36694,36594,100,35,5905,1921,1786,2981,1241,943,501,244,12130,738,799,1401,1226,1015,1545,1897,380
2022-02-09,49508,49343,165,21,11661,3032,2414,3930,1503,1129,791,286,13630,945,1376,1767,1562,1127,1958,1943,412
2022-02-10,54102,54015,87,20,11872,2630,2329,3994,1427,1449,732,273,17747,964,1077,1715,1770,1495,1818,2339,448
